gene,strategy,total QALYs,total QALYs disc,total LE,healthy,HSBO total,hysterectomy total,HSBO false positive,total disc cost,total cost,OC incidence,OC death,EC incidence,EC death,Cancer Incidence,Cancer Mortality,HSBO death comps,lifetime ec risk,lifetime oc risk,lifetime total risk,changed param,param value,cost per QALY
MLH1,"HSBO: 50, Survey: 30",40.65262655257924,22.220949345481515,46.60600227580569,0.0,0.9059896853641337,0.0,0.6646613088097191,21426.29722364596,34011.3783711596,0.029706971399088372,0.019993236774364657,0.048144699467192034,0.016934908872843372,0.0778516708662804,0.03692814564720803,0.0015479410456244243,0.3224,0.1508,0.4732,ec lifetime risk,-4,964.2386061243085
MLH1,"HSBO: Never, Survey: 30",40.29465351612397,22.099989280313576,46.24538873898645,0.0,0.8212156685569175,0.0,0.8212156685569175,23625.043576028234,40067.64018115701,0.04084468152367139,0.033423404781872196,0.07797315290844782,0.023869169272487965,0.11881783443211921,0.05729257405436016,0.0013961540038026456,0.3224,0.1508,0.4732,ec lifetime risk,-4,1069.0070151786526
MLH1,"HSBO: 40, Survey: 35",40.91604091490664,22.299918208225932,46.88961283478944,0.0,0.9614753935549032,0.0,0.2499249197514156,13098.89819587185,19912.815844194945,0.018193785820668718,0.01394663352006675,0.009240344346518568,0.00407435250757543,0.027434130167187286,0.01802098602764218,0.0016397161934106966,0.3224,0.1508,0.4732,ec lifetime risk,-4,587.3966923806906
MLH1,"HSBO: 50, Survey: 35",40.60927461605833,22.293500310613748,46.293993536739656,0.0,0.8766612257803075,0.0,0.5511274621264909,19596.206827761118,34278.09296822395,0.03876208231732804,0.027294760833598726,0.06427602562919446,0.022864485144354237,0.1030381079465225,0.05015924597795296,0.0015007898232832489,0.3224,0.1508,0.4732,ec lifetime risk,-4,879.0098708021875
MLH1,"HSBO: Never, Survey: 35",40.17304434491129,22.15228880256452,45.87630857393176,0.0,0.7623074761495322,0.0,0.7623074761495322,22559.22924989775,42647.38118377972,0.053786012561698654,0.04393568233111927,0.1045123577644467,0.03221827900101221,0.15829837032614535,0.07615396133213148,0.001296040561287606,0.3224,0.1508,0.4732,ec lifetime risk,-4,1018.3701310036244
MLH1,"HSBO: 35, Survey: Never",40.746262015679775,22.116040213037927,47.06921929515105,0.0,0.9782295652588362,0.0,0.0,8437.675230337723,11718.203967037998,0.009986099647831632,0.00816343449437783,0.005070220911310461,0.002441573069519188,0.015056320559142094,0.010605007563897017,0.0016695062497197888,0.3224,0.1508,0.4732,ec lifetime risk,-4,381.5183527005669
MLH1,"HSBO: 40, Survey: Never",40.89773896082689,22.31281983068184,46.777089177722765,0.0,0.9582070775362322,0.0,0.0,8888.521580174513,14078.131492091266,0.019778020294466153,0.016624797211328743,0.010041851735687356,0.004770612573202006,0.02981987203015351,0.02139540978453075,0.00163597846710494,0.3224,0.1508,0.4732,ec lifetime risk,-4,398.3594026942356
MLH1,"HSBO: 50, Survey: Never",40.07888329607448,22.20187159913614,45.314193010215085,0.0,0.8017263694409006,0.0,0.0,14134.943843982144,28320.085617872926,0.057594317814321706,0.04754893982549452,0.11111045728672594,0.04640817482645974,0.16870477510104764,0.09395711465195425,0.0013887591088360192,0.3224,0.1508,0.4732,ec lifetime risk,-4,636.6555081118532
MLH1,Nat Hist,38.814015583252896,21.829538164723427,44.28099037526606,0.436918470871577,0.0,0.0,0.0,17874.67336607819,42223.791356232534,0.12139497173314283,0.0912414395192378,0.2801358135533488,0.09539110683853268,0.40153078528649166,0.1866325463577705,0.0,0.3224,0.1508,0.4732,ec lifetime risk,-4,818.8296624141914
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",41.00252010885332,22.515243507279777,46.06806617868074,0.0,0.8711850198636173,0.04742182666410492,0.0,15622.776817333372,28075.969700606445,0.059378251302976644,0.048873645458256634,0.010041851735687356,0.004770612573202006,0.069420103038664,0.05364425803145864,0.001538310211300411,0.3224,0.1508,0.4732,ec lifetime risk,-4,693.8755431306844
MLH1,"HSBO: 35, Survey: 30",40.74315471071077,22.084950662094634,47.171224771420796,0.0,0.9803701586550515,0.0,0.25466368061213085,13468.677438740018,17727.47823429206,0.008370793887870518,0.005808198692937895,0.005173940821969864,0.0021831203903752865,0.013544734709840382,0.007991319083313181,0.001671730121416695,0.3438,0.1508,0.4946,ec lifetime risk,-3,609.857710112837
MLH1,"HSBO: 40, Survey: 30",40.86202684415005,22.21853432951196,47.03264291920521,0.0,0.967300141995469,0.0,0.4410237312000418,16667.271950953535,23470.85757841633,0.01444570771191634,0.010088897828713073,0.008929925577559653,0.003653765147512079,0.02337563328947599,0.013742662976225152,0.0016484624352837295,0.3438,0.1508,0.4946,ec lifetime risk,-3,750.151729352151
MLH1,"HSBO: 50, Survey: 30",40.61825185647897,22.207834333539804,46.58013721149964,0.0,0.9025492073393766,0.0,0.6633311988586155,21522.518566336454,34210.4842683338,0.029620227428882092,0.019938353296969233,0.05171410179302335,0.01826338815907793,0.08133432922190544,0.03820174145604716,0.0015422825267858472,0.3438,0.1508,0.4946,ec lifetime risk,-3,969.1408105396239
MLH1,"HSBO: Never, Survey: 30",40.25706291452088,22.08596992993236,46.21852293790976,0.0,0.8176194781342971,0.0,0.8176194781342971,23720.416700217287,40264.65791097438,0.04060818212322522,0.03325133544652701,0.08305797028221734,0.02548925900512969,0.12366615240544257,0.0587405944516567,0.001390037623648849,0.3438,0.1508,0.4946,ec lifetime risk,-3,1074.0038483919973
MLH1,"HSBO: 40, Survey: 35",40.8915442857245,22.29006673225378,46.86837859396702,0.0,0.9595076816684197,0.0,0.24957492512116172,13175.769816974976,20053.72062825692,0.018176557443442657,0.013934660475080934,0.01123394073942526,0.004953755694346209,0.029410498182867915,0.018888416169427144,0.001636629359663023,0.3438,0.1508,0.4946,ec lifetime risk,-3,591.104996465067
MLH1,"HSBO: 50, Survey: 35",40.562698368589395,22.275632724801174,46.25796053639303,0.0,0.8721604082842064,0.0,0.5494617337990457,19725.3672199173,34541.188855719156,0.038646577362564265,0.027221311610555545,0.06894864642296507,0.024661745115800476,0.10759522378552933,0.05188305672635602,0.0014933955122331047,0.3438,0.1508,0.4946,ec lifetime risk,-3,885.5132181253615
